X,Y,Z,VX,VY,VZ
-19290786.75377877,-151435309.2834356,38270.9945596233,29.10161056227111,-3.686571143331975,0.0008579279832361397
-16774062.34208036,-151732503.8909021,38346.97299613804,29.15452073877154,-3.192882876632759,0.0008931826224578554
-14253122.49710334,-151987032.6249994,38423.98568987101,29.19920442281109,-2.698957518906548,0.0008815606226076911
-11728674.1859096,-152198880.6497906,38497.9147965461,29.23575055524596,-2.204924114478704,0.0008216428946516974
-9201416.416975714,-152368043.7836887,38564.56201725453,29.2642547270841,-1.710899576211318,0.0007130379468766046
-6672039.620056562,-152494527.2456674,38619.75416272879,29.28481980152851,-1.216983589942487,0.0005568072559650195
-4141225.102669007,-152578343.8905619,38659.49394477904,29.29755331652036,-0.7232520979793235,0.0003560716641299311
-1609644.907489064,-152619511.8777533,38680.16659329087,29.30256069083073,-0.2297510470992793,0.0001166688044484387
922037.5533073558,-152618051.8958862,38678.79821673036,29.29993412206836,0.2635071934475857,-0.0001523468776672282
3453165.761506344,-152573984.2887041,38653.34146682918,29.28973854935152,0.7565421385370936,-0.0004386137883997665
5983087.121361285,-152487326.6234668,38602.94347055256,29.27199772907381,1.249396487992064,-0.0007269880035499221
8511148.933541767,-152358092.3112045,38528.13950596005,29.2466844147645,1.74212074373405,-0.001000725906987077
11036693.82426294,-152186290.7521091,38430.92194687575,29.21371796967833,2.234753928806636,-0.001243139974296814
13559055.33818796,-151971929.161624,38314.65828673542,29.17297048999994,2.727304712131506,-0.001439369931502399
16077554.3784473,-151715015.8621131,38183.86498308927,29.12427983911467,3.219736888937765,-0.001577894447258199
18591496.95738748,-151415564.5584598,38043.87118126452,29.06746637427063,3.711961275172642,-0.001651544765911561
21100173.43500959,-151073599.0331244,37900.41884118319,29.00235021161584,4.203833956657702,-0.00165796790708983
23602859.19569277,-150689157.7610129,37759.24426195771,28.92876703298807,4.695159660141085,-0.001599610636736415
26098816.59404754,-150262298.0585096,37625.67821993679,28.84658157303684,5.185698997005727,-0.00148331794051848
28587297.94957586,-149793099.4678225,37504.29521718621,28.75569832353083,5.675178832040573,-0.001319604251975193
31067549.32144235,-149281666.1291406,37398.63855159283,28.65606873243774,6.163305236934724,-0.001121634273917316
33538814.71758188,-148728127.9546424,37311.04366126657,28.5476938940634,6.649778041894431,-0.0009039849989158631
36000340.31395636,-148132640.5378608,37242.5728732273,28.43062204968884,7.134305201322064,-0.0006813357037911416
38451378.24193466,-147495383.9108971,37193.05915812403,28.30494125996049,7.616614726731157,-0.0004672902364171172
40891189.58869029,-146816560.4462792,37161.2387958467,28.17076887532325,8.096462322513974,-0.0002735230092487662
43319046.43514531,-146096392.3153736,37144.93971163034,28.02824020589894,8.57363401392854,-0.0001093514527115147
45734232.96550559,-145335118.9172387,37141.28855891526,27.87749869149247,9.047944407626025,1.828279288362822e-05
48136045.84965393,-144532994.591488,37146.9056372568,27.71868906015141,9.519232162546556,0.0001045376457105007
50523794.18322767,-143690286.775999,37158.06875360012,27.55195392560378,9.987354520126058,0.0001462542185284299
52896799.27046397,-142807274.6188323,37170.84043789655,27.37743343404884,10.45218248847979,0.0001415469151324622
55254394.47770238,-141884247.9358262,37181.16423211247,27.19526708274824,10.91359780314489,8.951311373150972e-05
57595925.29877722,-140921506.3284461,37184.94394422323,27.0055966123571,11.3714923364838,-9.860743542589034e-06
59920749.67302047,-139919358.2345077,37178.12504418194,26.80856874558816,11.82577026589508,-0.0001555502723853408
62228238.48372937,-138878119.672865,37156.80010900646,26.60433637581655,12.27635294193315,-0.0003450859019507035
64517776.03556965,-137798112.4705762,37117.35969312489,26.39305661456136,12.72318583025234,-0.0005739196603293806
66788760.1695006,-136679661.8526061,37056.70390530676,26.17488411707048,13.16624596707393,-0.0008346815197821655
69040601.5593548,-135523093.4615619,36972.51502058655,25.94995877085229,13.6055471255061,-0.001116560155108637
71272721.7231137,-134328730.1654649,36863.56593712419,25.71838861201535,14.04113888937936,-0.001405156317236589
73484549.47330359,-133096889.3398556,36730.00760450959,25.4802316429357,14.4730961655073,-0.001683166663535296
75675515.96893151,-131827881.5127718,36573.55456517637,25.23548280666387,14.90149834406988,-0.001932055149867828
77845049.10371459,-130522011.1369997,36397.49073953182,24.98407252884924,15.3264019430304,-0.002134462386781166
79992568.38838126,-129179579.7317074,36206.45784986019,24.72587959704007,15.74781460007872,-0.002276696414036827
82117481.47136927,-127800890.909528,36006.05326979607,24.46075520133543,16.16567855928967,-0.002350539928941409
84219182.9519977,-126386256.254295,35802.31968475133,24.18855054214147,16.57986767296936,-0.002353911550954102
86297055.44664516,-124936000.9168644,35601.22738017142,23.90914031834566,16.99019624216699,-0.002290420627303114
88350472.34019011,-123450468.1200804,35408.22886063159,23.62243792848341,17.39643444668216,-0.002168220135669863
90378801.47967762,-121930022.2441387,35227.92559123039,23.32840234228716,17.79832502894144,-0.00199862801584505
92381409.18242152,-120375050.5414699,35063.85167149454,23.02703897159557,18.19559800789037,-0.001794834453049177
94357664.15577915,-118785963.7053519,34918.36059877276,22.71839712708894,18.58798248896956,-0.001570814544488819
96306941.11399692,-117163195.5324303,34792.59714618325,22.40256573410441,18.97521593467647,-0.001340438846576752
98228623.97617774,-115507201.8720232,34686.53904949129,22.07966796851118,19.35705147849188,-0.001116741232774388
100122108.5597017,-113818459.0187444,34599.09583488852,21.74985495402457,19.7332634921532,-0.0009113292098188452
101986804.69404,-112097461.7057526,34528.2517676875,21.41329870319496,20.10365121065239,-0.0007339578600058516
103822137.7095196,-110344720.8796754,34471.23730605096,21.07018482581225,20.46804012588203,-0.0005923008389006057
105627549.3150978,-108560761.4538396,34424.71122631431,20.72070582629978,20.82628112739816,-0.0004919314443432299
107402497.9536275,-106746120.2192177,34384.93613620102,20.36505583755264,21.17824782041839,-0.0004364864631618559
109146458.7864201,-104901344.0371392,34347.93421453983,20.00342736830047,21.52383284563366,-0.0004279464946312928
110858923.4905043,-103026988.3569192,34309.61685477942,19.63601020476676,21.86294420882255,-0.0004669442065932117
112539400.0446415,-101123616.0147545,34265.88977013528,19.26299216572707,22.19550258980747,-0.0005530096036210352
114187412.6379053,-99191796.19356792,34212.74254821241,18.88456104836201,22.52144042053154,-0.000684672871402725
115802501.7643199,-97232103.36544856,34146.33774776757,18.5009068056081,22.84070327773646,-0.0008593637531930653
117384224.4714781,-95245116.0040454,34063.11889177561,18.11222269614655,23.15325382014141,-0.001073071514722912
118932154.60807,-93231414.85430406,33959.95817138255,17.71870381812388,23.45907799159934,-0.001319771963109062
120445882.7664531,-91191580.60634418,33834.36104067415,17.32054121389438,23.75819231248613,-0.001590707024375249
121925015.4668279,-89126190.97925153,33684.73222929612,16.91791003584596,24.05064968002132,-0.00187373279964298
123369173.0530168,-87035817.51334125,33510.6821022667,16.51095176976142,24.33653951598406,-0.002153112334482898
124777985.8950082,-84921022.76862554,33313.31478124484,16.0997536850041,24.61597748905459,-0.002410220637704796
126151088.9429206,-82782358.9721247,33095.40315531939,15.68433271287155,24.88908220234679,-0.002625479559718258
127488115.4150707,-80620369.15440619,32861.3477482982,15.26463297769754,25.15594203816774,-0.002781338406164124
128788691.0977964,-78435591.22859491,32616.86163448542,14.84054276123807,25.41658233752466,-0.002865445281367229
130052430.8762056,-76228564.42147733,32368.41639306769,14.41192782216772,25.67094569887011,-0.002872817693713614
131278938.4491822,-73999836.53819083,32122.57562720776,13.97866944578608,25.91889281346803,-0.002806209011675165
132467809.0487927,-71749970.3274175,31885.37491456047,13.54069409490503,26.16022122746199,-0.0026747568005554
133618634.0760676,-69479547.79279596,31661.86510465667,13.09798767973238,26.39469226426783,-0.002491716115736509
134731006.3232038,-67189172.19809452,31455.85712887347,12.65059559115169,26.62205613002014,-0.002272192545085261
135804524.7859493,-64879468.1965069,31269.84096943587,12.19861426628043,26.84206978167092,-0.00203143073460943
136838798.600075,-62551080.76152393,31105.02304611728,11.74218017143991,27.05450701133305,-0.001783775069394977
137833450.0544108,-60204673.51009598,30961.42932413518,11.2814598289225,27.25916287639434,-0.001542151722963681
138788116.8386427,-57840926.79213943,30838.03864786401,10.81664212625107,27.45585507053881,-0.001317852128499553
139702453.7191743,-55460535.72240853,30732.92825559154,10.34793265571676,27.64442411692169,-0.001120445580937712
140576133.7854356,-53064208.21086228,30643.42478973046,9.875549294250405,27.82473328660192,-0.0009577310415771478
141408849.3417431,-50652663.00477526,30566.25869868323,9.399718331335876,27.99666838955631,-0.0008357076233256322
142200312.4756418,-48226627.76207626,30497.71981342137,8.920670837039808,28.16013721247536,-0.000758581168103234
142950255.3249392,-45786837.19772903,30433.80993209966,8.438639360893632,28.31506836424018,-0.0007288297453786896
143658430.0853336,-43334031.35700823,30370.3869349286,7.953855291074754,28.46140951660053,-0.0007473327274993835
144324608.8310877,-40868954.05729926,30303.29574480094,7.466547213138305,28.59912533620967,-0.0008135399428823575
144948583.2433418,-38392351.50280456,30228.4846252799,6.976940413279632,28.72819565574864,-0.000925632251469466
145530164.3399121,-35904971.02314834,30142.11021143198,6.485257349517075,28.84861454634511,-0.001080610898808843
146069182.2691268,-33407559.83042526,30040.64018437825,5.991718538296873,28.96039090897663,-0.001274253050226548
146565486.1655686,-30900863.64364076,29920.96737484261,5.496542909779257,29.06355099363321,-0.001500885907612215
147018943.96665,-28385625.01057707,29780.5518652387,4.999946291667815,29.15814283075105,-0.001752966731473293
147429441.9585982,-25862581.18840726,29617.60614847951,4.502136374274218,29.24424179703432,-0.002020523083769987
147796883.6765611,-23332461.56128829,29431.32915042713,4.003302575618882,29.32195530423074,-0.002290621842615082
148121187.6815197,-20795984.81499055,29222.17373893503,3.503600246731647,29.39142300142844,-0.002547193197596442
148402283.7895842,-18253856.45912622,28992.09771378525,3.003131309047324,29.45280771525116,-0.002771670560267836
148640107.6841737,-15706767.679506,28744.70854856446,2.501927601767465,29.50627337618285,-0.002944856324448963
148834594.5547929,-13155396.64170888,28485.1920535462,1.999946737028189,29.55195120422673,-0.00304999732343525
148985673.2425412,-10600412.91258954,28219.94831842044,1.497088846613081,29.58990359300495,-0.003076287748099205
149093262.7622139,-8042484.559364101,27955.95616578404,0.9932337264822508,29.62010081299664,-0.003021402714859178
149157272.5028397,-5482286.254169631,27700.00658802595,0.4882860042188242,29.64242209266096,-0.00289187064787555
149177606.0379714,-2920506.209263838,27458.00609233102,-0.01778917615011848,29.65668031057969,-0.002701173820138791
149154167.1659726,-357850.3808860105,27234.50805667424,-0.5249510945259264,29.66265794664739,-0.002466598314834201
149086866.3474859,2204956.379129862,27032.52068867313,-1.033088320201346,29.66013971344966,-0.002206182165135573
148975626.1604723,4767171.517047849,26853.54090637597,-1.542034902095993,29.64893353243438,-0.001936617779952243
148820385.2098523,7328037.238006552,26697.72082683258,-2.051588658148043,29.62887929367182,-0.001672256020798457
148621100.582674,9886783.327410458,26564.08256367035,-2.561525988099428,29.59984922531052,-0.001424917849933038
148377749.2437024,12442629.80621793,26450.72880659811,-3.071611566733497,29.56174434856776,-0.001204118988262337
148090328.7930218,14994789.2326547,26355.02757289261,-3.581603648297567,29.51449023759548,-0.001017404035041025
147758857.8989657,17542468.67186146,26273.76985124499,-4.091256552065936,29.45803373306827,-0.0008706222969205868
147383376.5824179,20084871.44246022,26203.30831022747,-4.600321838408521,29.39234106897609,-0.0007680876258007174
146963946.4154477,22621198.75520992,26139.68696655333,-5.108549251918712,29.31739717236988,-0.0007126334128173539
146500650.6265829,25150651.32272556,26078.76909481362,-5.615687991169766,29.23320559570547,-0.0007056068100972368
145993594.0773115,27672430.97054209,26016.36645714939,-6.121488404325592,29.13978853656933,-0.0007468513942221477
145442903.0808757,30185742.24021506,25948.36921893805,-6.625703890918765,29.03718660034182,-0.0008347122277569952
144848725.0601274,32689793.95837525,25870.87411095947,-7.128092670786821,28.92545827103286,-0.0009660699514597582
144211228.0677134,35183800.75631291,25780.30911228433,-7.628419181369639,28.80467936146518,-0.001136381346888982
143530600.2011398,37666984.55753944,25673.55586083606,-8.126455153823517,28.67494290525569,-0.00133968329147649
142807048.923866,40138576.09198143,25548.07500623539,-8.621980824989464,28.53635994275317,-0.00156851391510493
142040800.2453216,42597816.52479745,25402.04300152324,-9.114787171768675,28.38906137938591,-0.001813725677061839
141232097.6206289,45043959.28012329,25234.50904460065,-9.604680382814536,28.23320050217372,-0.00206421632250553
140381200.3218051,47476272.06563278,25045.57512815669,-10.09148979909568,28.06895478556128,-0.002306691164863039
139488380.9480855,49894038.93318627,24836.58733242378,-10.57507988290916,27.8965243808359,-0.002525690312594975
138553921.7645706,52296561.93607664,24610.30107124895,-11.05536492628551,27.71612364155698,-0.002704228064811076
137578109.7991811,54683161.62667314,24370.95160192624,-11.53232203135299,27.52796236441195,-0.002825392624680845
136561231.1658295,57053175.46767141,24124.14022621885,-12.00599455874171,27.33221671886654,-0.002874984346794562
135503565.8066057,59405953.49523331,23876.4639098756,-12.47647790288743,27.12899643739804,-0.002844668153580088
